Date,Close,High,Low,Open,Volume
2000-05-26,32.66814041137695,32.66814041137695,32.37785618352466,32.53416307544512,74800
2000-05-30,33.87392807006836,33.87392807006836,33.137052904404385,33.137052904404385,57600
2000-05-31,33.996734619140625,34.4321607768242,33.985569845866685,33.985569845866685,36000
2000-06-01,34.767127990722656,34.767127990722656,34.69455691431299,34.69455691431299,7000
2000-06-02,36.575809478759766,36.575809478759766,36.34134916158823,36.34134916158823,29400
2000-06-05,36.44184494018555,36.84377705349642,36.39718581648434,36.486504063886755,48400
2000-06-06,36.799110412597656,37.446667573984385,36.68746262615167,37.016823596167335,151800
2000-06-07,36.843753814697266,36.843753814697266,36.240856025002216,36.57579924149947,131000
2000-06-08,36.754451751708984,37.245702018135226,36.754451751708984,37.245702018135226,91400
2000-06-09,37.40200424194336,37.40200424194336,37.08939047514503,37.111720029916334,41600
2000-06-12,36.29111099243164,37.51365418691596,36.263199047352096,37.51365418691596,85200
2000-06-13,36.754451751708984,36.754451751708984,35.86126944911582,36.20179520197946,168200
2000-06-14,36.575809478759766,37.055894890111006,36.575809478759766,37.055894890111006,43200
2000-06-15,36.6204833984375,36.6204833984375,36.00083802386028,36.35252864186357,26800
2000-06-16,36.419498443603516,36.799100818552176,36.419498443603516,36.776771267084605,30200
2000-06-19,37.33500671386719,37.33500671386719,36.45298950980154,36.62046113082666,59200
2000-06-20,37.58063888549805,37.63646276976052,37.24569557992319,37.39083767900563,47000
2000-06-21,37.78083419799805,37.847861106687574,37.26696123137832,37.26696123137832,66800
2000-06-22,36.641395568847656,37.89256517363758,36.641395568847656,37.89256517363758,139600
2000-06-23,36.39561080932617,36.99885297743655,36.10516087653229,36.99885297743655,235800
2000-06-26,36.84245300292969,36.84245300292969,36.373264699071875,36.540831950449665,93600
2000-06-27,36.26156234741211,37.222281497713226,36.26156234741211,36.89831806330936,112800
2000-06-28,37.17759323120117,37.311647052948295,36.4179549079675,36.4179549079675,170600
2000-06-29,36.59668731689453,37.06587561582907,36.48497581714821,36.99884871598128,212200
2000-06-30,36.94858932495117,36.94858932495117,36.31741916717045,36.619040304516986,1171800
2000-07-03,37.468021392822266,37.468021392822266,36.82009496444311,36.86477954571063,15800
2000-07-05,37.04351806640625,37.26694097392378,36.915049894583674,37.255769828547905,138800
2000-07-06,37.47922134399414,37.47922134399414,36.708411724698884,37.05471749568661,154600
2000-07-07,37.71381759643555,37.85904260495263,37.48480892915862,37.48480892915862,71800
2000-07-10,37.95956802368164,38.093621824824716,37.69146042139548,37.69146042139548,44800
2000-07-11,37.914886474609375,38.10479604151225,37.78083266267793,37.8925441726208,253200
2000-07-12,38.67451477050781,38.67451477050781,38.071272772354305,38.11595736481012,45200
2000-07-13,38.797393798828125,38.797393798828125,38.60748429851713,38.708024622211184,102600
2000-07-14,38.830928802490234,38.99849610169545,38.51813651064048,38.99849610169545,54800
2000-07-17,38.964962005615234,39.0319888897992,38.76388135306332,38.86442167933927,46600
2000-07-18,38.29469680786133,38.70802929966146,38.29469680786133,38.70802929966146,235400
2000-07-19,37.62443923950195,38.171825677368815,37.62443923950195,38.171825677368815,35400
2000-07-20,38.250022888183594,38.250022888183594,37.98191525111689,37.98191525111689,150400
2000-07-21,37.19992446899414,38.02658945719401,37.19992446899414,38.02658945719401,150600
2000-07-24,36.65812301635742,37.40100437567108,36.57992497853493,37.40100437567108,37000
2000-07-25,36.730743408203125,36.94858084629922,36.507320394771234,36.94858084629922,36800
2000-07-26,36.663719177246094,36.663719177246094,36.082819299971014,36.462638450497025,15800
2000-07-27,35.65830612182617,36.59109702444913,35.65830612182617,36.59109702444913,275000
2000-07-28,35.03270721435547,35.86495743357405,34.943338063298434,35.86495743357405,171600
2000-07-31,35.926422119140625,35.926422119140625,34.809307003495704,35.21146844512788,166400
