Date,Close,High,Low,Open,Volume
2001-08-27,22.20203399658203,22.245229934729906,22.16402252011244,22.245229934729906,44700
2001-08-28,21.94805145263672,22.0724508548639,21.90658366703243,22.04653447750764,319800
2001-08-29,21.84785270690918,22.011991834199325,21.821934337510545,22.003353036831108,128400
2001-08-30,21.53683853149414,21.597312057967194,21.476366982313998,21.597312057967194,36900
2001-08-31,21.58867073059082,21.62322589749392,21.493642044314605,21.52819721121771,1656900
2001-09-04,21.09625816345215,21.338148360549,21.09625816345215,21.130813340953615,570000
2001-09-05,20.966670989990234,21.087616069615056,20.90619746153133,21.027142541156156,31500
2001-09-06,20.491527557373047,20.64702779462031,20.491527557373043,20.64702779462031,284700
2001-09-07,20.370586395263672,20.456976311319508,20.301476044253544,20.456976311319508,99900
2001-09-10,20.1373348236084,20.145975594699568,19.800417910899565,19.92136300136491,1438200
2001-09-17,19.25616455078125,19.33391368914245,19.022913181111644,19.048829560565377,170400
2001-09-18,19.10066032409668,19.221605392872416,19.00563360936009,19.08338273959912,991500
2001-09-19,19.048831939697266,19.28208333849915,18.806941746665185,19.28208333849915,435600
2001-09-20,18.21949577331543,18.539135113427673,18.21949577331543,18.539135113427673,123000
2001-09-21,17.709800720214844,17.88257859829866,16.93229730289751,16.93229730289751,110100
2001-09-24,18.53050422668457,18.565059418243784,18.202225952283836,18.314530324851287,139500
2001-09-25,18.74647331237793,18.88469602039821,18.582332240052807,18.729193743743508,151500
2001-09-26,18.84149742126465,18.910609754225028,18.781025860055962,18.910609754225028,138600
2001-09-27,19.138669967651367,19.143854428879706,18.80693563157166,18.841490797256807,662400
2001-09-28,19.511877059936523,19.551616696983665,19.29590326474557,19.333914747609246,663900
2001-10-01,19.40648078918457,19.40648078918457,19.174957568275136,19.212969049932678,432900
2001-10-02,19.475006103515625,19.475006103515625,19.206803128777096,19.206803128777096,309900
2001-10-03,19.67399024963379,19.758775321800844,19.12027933164929,19.12027933164929,398700
2001-10-04,19.88336181640625,19.98545203067148,19.656688075028562,19.847024789313494,578400
2001-10-05,19.914508819580078,20.002755320181542,19.777810308909572,19.8833619474869,274200
2001-10-08,19.79511260986328,19.942193404865336,19.65668735380373,19.67918066582565,127800
2001-10-09,19.743209838867188,19.959503335300056,19.717255094548058,19.890288703562316,2442600
2001-10-10,20.141178131103516,20.17578641922144,19.98544776533948,19.98544776533948,84600
2001-10-11,20.279611587524414,20.40765655035382,20.15848749236209,20.357477784492925,197400
2001-10-12,20.253662109375,20.253662109375,20.037368601785705,20.037368601785705,83400
2001-10-15,19.933544158935547,20.071971411412903,19.924890599199816,19.985453636032197,192600
2001-10-16,20.21040153503418,20.21040153503418,20.03736595969087,20.123883747362523,361800
2001-10-17,20.227706909179688,20.591079280885094,20.227706909179688,20.591079280885094,224700
2001-10-18,20.063323974609375,20.175796511761945,19.898939969421757,20.123885043726897,260700
2001-10-19,19.864330291748047,19.881633451432837,19.68437386663082,19.79511567278921,258000
2001-10-22,20.002758026123047,20.002758026123047,19.725903504129477,19.725903504129477,393000
2001-10-23,20.16194725036621,20.29691306971075,20.16194725036621,20.227700438319545,159300
2001-10-24,20.364397048950195,20.418037234531567,20.262306833074245,20.331521444954994,161100
